"sample_PlateID","BLUD_or_SPBL","Plate","Antibiotic","Rep","WELL","Volume","Dilution","BACTERIA","NA","Sex","Row","Col","Age","Time_post_injection","Well_with_sample","sample_ID_new"
"A11_Plate72","BLUD","72","None",1,"A11","5.0","3125.0","0","0","Female","A",11,"Old",NA,"No","A11_Time_post_injection_NA"
"A12_Plate72","BLUD","72","None",1,"A12","5.0","3125.0","0","0","Female","A",12,"Old",NA,"No","A12_Time_post_injection_NA"
"B1_Plate72","BLUD","72","None",1,"B1","5.0","3125.0","5","0","Female","B",1,"Young",12,"Yes","B1_Time_post_injection_12"
"B2_Plate72","BLUD","72","None",1,"B2","5.0","3125.0","0","0","Female","B",2,"Young",12,"No","B2_Time_post_injection_12"
"B3_Plate72","BLUD","72","None",1,"B3","5.0","3125.0","2","0","Female","B",3,"Old",12,"Yes","B3_Time_post_injection_12"
"B4_Plate72","BLUD","72","None",1,"B4","5.0","3125.0","7","0","Female","B",4,"Old",12,"Yes","B4_Time_post_injection_12"
"B5_Plate72","BLUD","72","None",1,"B5","5.0","3125.0","1","0","Female","B",5,"Young",13,"Yes","B5_Time_post_injection_13"
"B6_Plate72","BLUD","72","None",1,"B6","5.0","3125.0","15","0","Female","B",6,"Young",13,"Yes","B6_Time_post_injection_13"
"B7_Plate72","BLUD","72","None",1,"B7","5.0","3125.0","0","1","Female","B",7,"Old",13,"Yes","B7_Time_post_injection_13"
"B8_Plate72","BLUD","72","None",1,"B8","5.0","3125.0","0","0","Female","B",8,"Old",13,"No","B8_Time_post_injection_13"
"B9_Plate72","BLUD","72","None",1,"B9","5.0","3125.0","0","0","Female","B",9,"Young",NA,"No","B9_Time_post_injection_NA"
"B10_Plate72","BLUD","72","None",1,"B10","5.0","3125.0","0","0","Female","B",10,"Young",NA,"No","B10_Time_post_injection_NA"
"B11_Plate72","BLUD","72","None",1,"B11","5.0","3125.0","0","0","Female","B",11,"Old",NA,"No","B11_Time_post_injection_NA"
"B12_Plate72","BLUD","72","None",1,"B12","5.0","3125.0","0","0","Female","B",12,"Old",NA,"No","B12_Time_post_injection_NA"
"C1_Plate72","BLUD","72","None",1,"C1","5.0","3125.0","1","0","Female","C",1,"Young",12,"Yes","C1_Time_post_injection_12"
"C2_Plate72","BLUD","72","None",1,"C2","5.0","3125.0","0","0","Female","C",2,"Young",12,"No","C2_Time_post_injection_12"
"C3_Plate72","BLUD","72","None",1,"C3","5.0","3125.0","8","0","Female","C",3,"Old",12,"Yes","C3_Time_post_injection_12"
"C4_Plate72","BLUD","72","None",1,"C4","5.0","3125.0","12","0","Female","C",4,"Old",12,"Yes","C4_Time_post_injection_12"
"C5_Plate72","BLUD","72","None",1,"C5","5.0","3125.0","0","1","Female","C",5,"Young",13,"Yes","C5_Time_post_injection_13"
"C6_Plate72","BLUD","72","None",1,"C6","5.0","3125.0","14","0","Female","C",6,"Young",13,"Yes","C6_Time_post_injection_13"
"C7_Plate72","BLUD","72","None",1,"C7","5.0","3125.0","0","1","Female","C",7,"Old",13,"Yes","C7_Time_post_injection_13"
"C8_Plate72","BLUD","72","None",1,"C8","5.0","3125.0","0","0","Female","C",8,"Old",13,"No","C8_Time_post_injection_13"
"C9_Plate72","BLUD","72","None",1,"C9","5.0","3125.0","0","0","Female","C",9,"Young",NA,"No","C9_Time_post_injection_NA"
"C10_Plate72","BLUD","72","None",1,"C10","5.0","3125.0","0","0","Female","C",10,"Young",NA,"No","C10_Time_post_injection_NA"
"C11_Plate72","BLUD","72","None",1,"C11","5.0","3125.0","0","0","Female","C",11,"Old",NA,"No","C11_Time_post_injection_NA"
"C12_Plate72","BLUD","72","None",1,"C12","5.0","3125.0","0","0","Female","C",12,"Old",NA,"No","C12_Time_post_injection_NA"
"D1_Plate72","BLUD","72","None",1,"D1","5.0","3125.0","9","0","Female","D",1,"Young",12,"Yes","D1_Time_post_injection_12"
"D2_Plate72","BLUD","72","None",1,"D2","5.0","3125.0","0","0","Female","D",2,"Young",12,"No","D2_Time_post_injection_12"
"D3_Plate72","BLUD","72","None",1,"D3","5.0","3125.0","11","0","Female","D",3,"Old",12,"Yes","D3_Time_post_injection_12"
"D4_Plate72","BLUD","72","None",1,"D4","5.0","3125.0","10","0","Female","D",4,"Old",12,"Yes","D4_Time_post_injection_12"
"D5_Plate72","BLUD","72","None",1,"D5","5.0","3125.0","0","1","Female","D",5,"Young",13,"Yes","D5_Time_post_injection_13"
"D6_Plate72","BLUD","72","None",1,"D6","5.0","3125.0","4","0","Female","D",6,"Young",13,"Yes","D6_Time_post_injection_13"
"D7_Plate72","BLUD","72","None",1,"D7","5.0","3125.0","0","1","Female","D",7,"Old",13,"Yes","D7_Time_post_injection_13"
"D8_Plate72","BLUD","72","None",1,"D8","5.0","3125.0","0","0","Female","D",8,"Old",13,"No","D8_Time_post_injection_13"
"D9_Plate72","BLUD","72","None",1,"D9","5.0","3125.0","0","0","Female","D",9,"Young",NA,"No","D9_Time_post_injection_NA"
"D10_Plate72","BLUD","72","None",1,"D10","5.0","3125.0","0","0","Female","D",10,"Young",NA,"No","D10_Time_post_injection_NA"
"D11_Plate72","BLUD","72","None",1,"D11","5.0","3125.0","0","0","Female","D",11,"Old",NA,"No","D11_Time_post_injection_NA"
"D12_Plate72","BLUD","72","None",1,"D12","5.0","3125.0","0","0","Female","D",12,"Old",NA,"No","D12_Time_post_injection_NA"
"E1_Plate72","BLUD","72","None",1,"E1","5.0","3125.0","7","0","Male","E",1,"Young",12,"Yes","E1_Time_post_injection_12"
"E2_Plate72","BLUD","72","None",1,"E2","5.0","3125.0","0","0","Male","E",2,"Young",12,"No","E2_Time_post_injection_12"
"E3_Plate72","BLUD","72","None",1,"E3","5.0","3125.0","5","0","Male","E",3,"Old",12,"Yes","E3_Time_post_injection_12"
"E4_Plate72","BLUD","72","None",1,"E4","5.0","3125.0","0","1","Male","E",4,"Old",12,"Yes","E4_Time_post_injection_12"
"E5_Plate72","BLUD","72","None",1,"E5","5.0","3125.0","4","0","Male","E",5,"Young",13,"Yes","E5_Time_post_injection_13"
"E6_Plate72","BLUD","72","None",1,"E6","5.0","3125.0","13","0","Male","E",6,"Young",13,"Yes","E6_Time_post_injection_13"
"E7_Plate72","BLUD","72","None",1,"E7","5.0","3125.0","3","0","Male","E",7,"Old",13,"Yes","E7_Time_post_injection_13"
"E8_Plate72","BLUD","72","None",1,"E8","5.0","3125.0","0","0","Male","E",8,"Old",13,"No","E8_Time_post_injection_13"
"E9_Plate72","BLUD","72","None",1,"E9","5.0","3125.0","0","0","Male","E",9,"Young",NA,"No","E9_Time_post_injection_NA"
"E10_Plate72","BLUD","72","None",1,"E10","5.0","3125.0","0","0","Male","E",10,"Young",NA,"No","E10_Time_post_injection_NA"
"E11_Plate72","BLUD","72","None",1,"E11","5.0","3125.0","0","0","Male","E",11,"Old",NA,"No","E11_Time_post_injection_NA"
"E12_Plate72","BLUD","72","None",1,"E12","5.0","3125.0","0","0","Male","E",12,"Old",NA,"No","E12_Time_post_injection_NA"
"F1_Plate72","BLUD","72","None",1,"F1","5.0","3125.0","6","0","Male","F",1,"Young",12,"Yes","F1_Time_post_injection_12"
"F2_Plate72","BLUD","72","None",1,"F2","5.0","3125.0","0","0","Male","F",2,"Young",12,"No","F2_Time_post_injection_12"
"F3_Plate72","BLUD","72","None",1,"F3","5.0","3125.0","5","0","Male","F",3,"Old",12,"Yes","F3_Time_post_injection_12"
"F4_Plate72","BLUD","72","None",1,"F4","5.0","3125.0","9","0","Male","F",4,"Old",12,"Yes","F4_Time_post_injection_12"
"F5_Plate72","BLUD","72","None",1,"F5","5.0","3125.0","2","0","Male","F",5,"Young",13,"Yes","F5_Time_post_injection_13"
"F6_Plate72","BLUD","72","None",1,"F6","5.0","3125.0","4","0","Male","F",6,"Young",13,"Yes","F6_Time_post_injection_13"
"F7_Plate72","BLUD","72","None",1,"F7","5.0","3125.0","2","0","Male","F",7,"Old",13,"Yes","F7_Time_post_injection_13"
"F8_Plate72","BLUD","72","None",1,"F8","5.0","3125.0","0","0","Male","F",8,"Old",13,"No","F8_Time_post_injection_13"
"F9_Plate72","BLUD","72","None",1,"F9","5.0","3125.0","0","0","Male","F",9,"Young",NA,"No","F9_Time_post_injection_NA"
"F10_Plate72","BLUD","72","None",1,"F10","5.0","3125.0","0","0","Male","F",10,"Young",NA,"No","F10_Time_post_injection_NA"
"F11_Plate72","BLUD","72","None",1,"F11","5.0","3125.0","0","0","Male","F",11,"Old",NA,"No","F11_Time_post_injection_NA"
"F12_Plate72","BLUD","72","None",1,"F12","5.0","3125.0","0","0","Male","F",12,"Old",NA,"No","F12_Time_post_injection_NA"
"G1_Plate72","BLUD","72","None",1,"G1","5.0","3125.0","6","0","Male","G",1,"Young",12,"Yes","G1_Time_post_injection_12"
"G2_Plate72","BLUD","72","None",1,"G2","5.0","3125.0","0","0","Male","G",2,"Young",12,"No","G2_Time_post_injection_12"
"G3_Plate72","BLUD","72","None",1,"G3","5.0","3125.0","10","0","Male","G",3,"Old",12,"Yes","G3_Time_post_injection_12"
"G4_Plate72","BLUD","72","None",1,"G4","5.0","3125.0","9","0","Male","G",4,"Old",12,"Yes","G4_Time_post_injection_12"
"G5_Plate72","BLUD","72","None",1,"G5","5.0","3125.0","1","0","Male","G",5,"Young",13,"Yes","G5_Time_post_injection_13"
"G6_Plate72","BLUD","72","None",1,"G6","5.0","3125.0","0","1","Male","G",6,"Young",13,"Yes","G6_Time_post_injection_13"
"G7_Plate72","BLUD","72","None",1,"G7","5.0","3125.0","3","0","Male","G",7,"Old",13,"Yes","G7_Time_post_injection_13"
"G8_Plate72","BLUD","72","None",1,"G8","5.0","3125.0","0","0","Male","G",8,"Old",13,"No","G8_Time_post_injection_13"
"G9_Plate72","BLUD","72","None",1,"G9","5.0","3125.0","0","0","Male","G",9,"Young",NA,"No","G9_Time_post_injection_NA"
"G10_Plate72","BLUD","72","None",1,"G10","5.0","3125.0","0","0","Male","G",10,"Young",NA,"No","G10_Time_post_injection_NA"
"G11_Plate72","BLUD","72","None",1,"G11","5.0","3125.0","0","0","Male","G",11,"Old",NA,"No","G11_Time_post_injection_NA"
"G12_Plate72","BLUD","72","None",1,"G12","5.0","3125.0","0","0","Male","G",12,"Old",NA,"No","G12_Time_post_injection_NA"
"H1_Plate72","BLUD","72","None",1,"H1","5.0","3125.0","4","0","Male","H",1,"Young",12,"Yes","H1_Time_post_injection_12"
"H2_Plate72","BLUD","72","None",1,"H2","5.0","3125.0","0","0","Male","H",2,"Young",12,"No","H2_Time_post_injection_12"
"H3_Plate72","BLUD","72","None",1,"H3","5.0","3125.0","0","1","Male","H",3,"Old",12,"Yes","H3_Time_post_injection_12"
"H4_Plate72","BLUD","72","None",1,"H4","5.0","3125.0","0","1","Male","H",4,"Old",12,"Yes","H4_Time_post_injection_12"
"H5_Plate72","BLUD","72","None",1,"H5","5.0","3125.0","1","0","Male","H",5,"Young",13,"Yes","H5_Time_post_injection_13"
"H6_Plate72","BLUD","72","None",1,"H6","5.0","3125.0","22","0","Male","H",6,"Young",13,"Yes","H6_Time_post_injection_13"
"H7_Plate72","BLUD","72","None",1,"H7","5.0","3125.0","4","0","Male","H",7,"Old",13,"Yes","H7_Time_post_injection_13"
"H8_Plate72","BLUD","72","None",1,"H8","5.0","3125.0","0","0","Male","H",8,"Old",13,"No","H8_Time_post_injection_13"
"H9_Plate72","BLUD","72","None",1,"H9","5.0","3125.0","0","0","Male","H",9,"Young",NA,"No","H9_Time_post_injection_NA"
"H10_Plate72","BLUD","72","None",1,"H10","5.0","3125.0","0","0","Male","H",10,"Young",NA,"No","H10_Time_post_injection_NA"
"H11_Plate72","BLUD","72","None",1,"H11","5.0","3125.0","0","0","Male","H",11,"Old",NA,"No","H11_Time_post_injection_NA"
"H12_Plate72","BLUD","72","None",1,"H12","5.0","3125.0","0","0","Male","H",12,"Old",NA,"No","H12_Time_post_injection_NA"
"A1_Plate73","BLUD","73","None",2,"A1","5.0","3125.0","1","0","Female","A",1,"Young",12,"Yes","A1_Time_post_injection_12"
"A2_Plate73","BLUD","73","None",2,"A2","5.0","3125.0","0","0","Female","A",2,"Young",12,"No","A2_Time_post_injection_12"
"A3_Plate73","BLUD","73","None",2,"A3","5.0","3125.0","5","0","Female","A",3,"Old",12,"Yes","A3_Time_post_injection_12"
"A4_Plate73","BLUD","73","None",2,"A4","5.0","3125.0","4","0","Female","A",4,"Old",12,"Yes","A4_Time_post_injection_12"
"A5_Plate73","BLUD","73","None",2,"A5","5.0","3125.0","1","0","Female","A",5,"Young",13,"Yes","A5_Time_post_injection_13"
"A6_Plate73","BLUD","73","None",2,"A6","5.0","3125.0","4","0","Female","A",6,"Young",13,"Yes","A6_Time_post_injection_13"
"A7_Plate73","BLUD","73","None",2,"A7","5.0","3125.0","9","0","Female","A",7,"Old",13,"Yes","A7_Time_post_injection_13"
"A8_Plate73","BLUD","73","None",2,"A8","5.0","3125.0","0","0","Female","A",8,"Old",13,"No","A8_Time_post_injection_13"
"A9_Plate73","BLUD","73","None",2,"A9","5.0","3125.0","0","0","Female","A",9,"Young",NA,"No","A9_Time_post_injection_NA"
"A10_Plate73","BLUD","73","None",2,"A10","5.0","3125.0","0","0","Female","A",10,"Young",NA,"No","A10_Time_post_injection_NA"
"A11_Plate73","BLUD","73","None",2,"A11","5.0","3125.0","0","0","Female","A",11,"Old",NA,"No","A11_Time_post_injection_NA"
"A12_Plate73","BLUD","73","None",2,"A12","5.0","3125.0","0","0","Female","A",12,"Old",NA,"No","A12_Time_post_injection_NA"
"B1_Plate73","BLUD","73","None",2,"B1","5.0","3125.0","0","1","Female","B",1,"Young",12,"Yes","B1_Time_post_injection_12"
"B2_Plate73","BLUD","73","None",2,"B2","5.0","3125.0","0","0","Female","B",2,"Young",12,"No","B2_Time_post_injection_12"
"B3_Plate73","BLUD","73","None",2,"B3","5.0","3125.0","5","0","Female","B",3,"Old",12,"Yes","B3_Time_post_injection_12"
"B4_Plate73","BLUD","73","None",2,"B4","5.0","3125.0","7","0","Female","B",4,"Old",12,"Yes","B4_Time_post_injection_12"
"B5_Plate73","BLUD","73","None",2,"B5","5.0","3125.0","0","1","Female","B",5,"Young",13,"Yes","B5_Time_post_injection_13"
"B6_Plate73","BLUD","73","None",2,"B6","5.0","3125.0","12","0","Female","B",6,"Young",13,"Yes","B6_Time_post_injection_13"
"B7_Plate73","BLUD","73","None",2,"B7","5.0","3125.0","2","0","Female","B",7,"Old",13,"Yes","B7_Time_post_injection_13"
"B8_Plate73","BLUD","73","None",2,"B8","5.0","3125.0","0","0","Female","B",8,"Old",13,"No","B8_Time_post_injection_13"
"B9_Plate73","BLUD","73","None",2,"B9","5.0","3125.0","0","0","Female","B",9,"Young",NA,"No","B9_Time_post_injection_NA"
"B10_Plate73","BLUD","73","None",2,"B10","5.0","3125.0","0","0","Female","B",10,"Young",NA,"No","B10_Time_post_injection_NA"
"B11_Plate73","BLUD","73","None",2,"B11","5.0","3125.0","0","0","Female","B",11,"Old",NA,"No","B11_Time_post_injection_NA"
"B12_Plate73","BLUD","73","None",2,"B12","5.0","3125.0","0","0","Female","B",12,"Old",NA,"No","B12_Time_post_injection_NA"
"C1_Plate73","BLUD","73","None",2,"C1","5.0","3125.0","1","0","Female","C",1,"Young",12,"Yes","C1_Time_post_injection_12"
"C2_Plate73","BLUD","73","None",2,"C2","5.0","3125.0","0","0","Female","C",2,"Young",12,"No","C2_Time_post_injection_12"
"C3_Plate73","BLUD","73","None",2,"C3","5.0","3125.0","6","0","Female","C",3,"Old",12,"Yes","C3_Time_post_injection_12"
"C4_Plate73","BLUD","73","None",2,"C4","5.0","3125.0","9","0","Female","C",4,"Old",12,"Yes","C4_Time_post_injection_12"
"C5_Plate73","BLUD","73","None",2,"C5","5.0","3125.0","0","1","Female","C",5,"Young",13,"Yes","C5_Time_post_injection_13"
"C6_Plate73","BLUD","73","None",2,"C6","5.0","3125.0","18","0","Female","C",6,"Young",13,"Yes","C6_Time_post_injection_13"
"C7_Plate73","BLUD","73","None",2,"C7","5.0","3125.0","3","0","Female","C",7,"Old",13,"Yes","C7_Time_post_injection_13"
"C8_Plate73","BLUD","73","None",2,"C8","5.0","3125.0","0","0","Female","C",8,"Old",13,"No","C8_Time_post_injection_13"
"C9_Plate73","BLUD","73","None",2,"C9","5.0","3125.0","0","0","Female","C",9,"Young",NA,"No","C9_Time_post_injection_NA"
"C10_Plate73","BLUD","73","None",2,"C10","5.0","3125.0","0","0","Female","C",10,"Young",NA,"No","C10_Time_post_injection_NA"
"C11_Plate73","BLUD","73","None",2,"C11","5.0","3125.0","0","0","Female","C",11,"Old",NA,"No","C11_Time_post_injection_NA"
"C12_Plate73","BLUD","73","None",2,"C12","5.0","3125.0","0","0","Female","C",12,"Old",NA,"No","C12_Time_post_injection_NA"
"D1_Plate73","BLUD","73","None",2,"D1","5.0","3125.0","3","0","Female","D",1,"Young",12,"Yes","D1_Time_post_injection_12"
"D2_Plate73","BLUD","73","None",2,"D2","5.0","3125.0","0","0","Female","D",2,"Young",12,"No","D2_Time_post_injection_12"
"D3_Plate73","BLUD","73","None",2,"D3","5.0","3125.0","6","0","Female","D",3,"Old",12,"Yes","D3_Time_post_injection_12"
"D4_Plate73","BLUD","73","None",2,"D4","5.0","3125.0","14","0","Female","D",4,"Old",12,"Yes","D4_Time_post_injection_12"
"D5_Plate73","BLUD","73","None",2,"D5","5.0","3125.0","1","0","Female","D",5,"Young",13,"Yes","D5_Time_post_injection_13"
"D6_Plate73","BLUD","73","None",2,"D6","5.0","3125.0","2","0","Female","D",6,"Young",13,"Yes","D6_Time_post_injection_13"
"D7_Plate73","BLUD","73","None",2,"D7","5.0","3125.0","0","1","Female","D",7,"Old",13,"Yes","D7_Time_post_injection_13"
"D8_Plate73","BLUD","73","None",2,"D8","5.0","3125.0","0","0","Female","D",8,"Old",13,"No","D8_Time_post_injection_13"
"D9_Plate73","BLUD","73","None",2,"D9","5.0","3125.0","0","0","Female","D",9,"Young",NA,"No","D9_Time_post_injection_NA"
"D10_Plate73","BLUD","73","None",2,"D10","5.0","3125.0","0","0","Female","D",10,"Young",NA,"No","D10_Time_post_injection_NA"
"D11_Plate73","BLUD","73","None",2,"D11","5.0","3125.0","0","0","Female","D",11,"Old",NA,"No","D11_Time_post_injection_NA"
"D12_Plate73","BLUD","73","None",2,"D12","5.0","3125.0","0","0","Female","D",12,"Old",NA,"No","D12_Time_post_injection_NA"
"E1_Plate73","BLUD","73","None",2,"E1","5.0","3125.0","5","0","Male","E",1,"Young",12,"Yes","E1_Time_post_injection_12"
"E2_Plate73","BLUD","73","None",2,"E2","5.0","3125.0","0","0","Male","E",2,"Young",12,"No","E2_Time_post_injection_12"
"E3_Plate73","BLUD","73","None",2,"E3","5.0","3125.0","4","0","Male","E",3,"Old",12,"Yes","E3_Time_post_injection_12"
"E4_Plate73","BLUD","73","None",2,"E4","5.0","3125.0","0","1","Male","E",4,"Old",12,"Yes","E4_Time_post_injection_12"
"E5_Plate73","BLUD","73","None",2,"E5","5.0","3125.0","3","0","Male","E",5,"Young",13,"Yes","E5_Time_post_injection_13"
"E6_Plate73","BLUD","73","None",2,"E6","5.0","3125.0","9","0","Male","E",6,"Young",13,"Yes","E6_Time_post_injection_13"
"E7_Plate73","BLUD","73","None",2,"E7","5.0","3125.0","2","0","Male","E",7,"Old",13,"Yes","E7_Time_post_injection_13"
"E8_Plate73","BLUD","73","None",2,"E8","5.0","3125.0","0","0","Male","E",8,"Old",13,"No","E8_Time_post_injection_13"
"E9_Plate73","BLUD","73","None",2,"E9","5.0","3125.0","0","0","Male","E",9,"Young",NA,"No","E9_Time_post_injection_NA"
"E10_Plate73","BLUD","73","None",2,"E10","5.0","3125.0","0","0","Male","E",10,"Young",NA,"No","E10_Time_post_injection_NA"
"E11_Plate73","BLUD","73","None",2,"E11","5.0","3125.0","0","0","Male","E",11,"Old",NA,"No","E11_Time_post_injection_NA"
"E12_Plate73","BLUD","73","None",2,"E12","5.0","3125.0","0","0","Male","E",12,"Old",NA,"No","E12_Time_post_injection_NA"
"F1_Plate73","BLUD","73","None",2,"F1","5.0","3125.0","7","0","Male","F",1,"Young",12,"Yes","F1_Time_post_injection_12"
"F2_Plate73","BLUD","73","None",2,"F2","5.0","3125.0","0","0","Male","F",2,"Young",12,"No","F2_Time_post_injection_12"
"F3_Plate73","BLUD","73","None",2,"F3","5.0","3125.0","4","0","Male","F",3,"Old",12,"Yes","F3_Time_post_injection_12"
"F4_Plate73","BLUD","73","None",2,"F4","5.0","3125.0","7","0","Male","F",4,"Old",12,"Yes","F4_Time_post_injection_12"
"F5_Plate73","BLUD","73","None",2,"F5","5.0","3125.0","1","0","Male","F",5,"Young",13,"Yes","F5_Time_post_injection_13"
"F6_Plate73","BLUD","73","None",2,"F6","5.0","3125.0","14","0","Male","F",6,"Young",13,"Yes","F6_Time_post_injection_13"
"F7_Plate73","BLUD","73","None",2,"F7","5.0","3125.0","5","0","Male","F",7,"Old",13,"Yes","F7_Time_post_injection_13"
"F8_Plate73","BLUD","73","None",2,"F8","5.0","3125.0","0","0","Male","F",8,"Old",13,"No","F8_Time_post_injection_13"
"F9_Plate73","BLUD","73","None",2,"F9","5.0","3125.0","0","0","Male","F",9,"Young",NA,"No","F9_Time_post_injection_NA"
"F10_Plate73","BLUD","73","None",2,"F10","5.0","3125.0","0","0","Male","F",10,"Young",NA,"No","F10_Time_post_injection_NA"
"F11_Plate73","BLUD","73","None",2,"F11","5.0","3125.0","0","0","Male","F",11,"Old",NA,"No","F11_Time_post_injection_NA"
"F12_Plate73","BLUD","73","None",2,"F12","5.0","3125.0","0","0","Male","F",12,"Old",NA,"No","F12_Time_post_injection_NA"
"G1_Plate73","BLUD","73","None",2,"G1","5.0","3125.0","11","0","Male","G",1,"Young",12,"Yes","G1_Time_post_injection_12"
"G2_Plate73","BLUD","73","None",2,"G2","5.0","3125.0","0","0","Male","G",2,"Young",12,"No","G2_Time_post_injection_12"
"G3_Plate73","BLUD","73","None",2,"G3","5.0","3125.0","15","0","Male","G",3,"Old",12,"Yes","G3_Time_post_injection_12"
"G4_Plate73","BLUD","73","None",2,"G4","5.0","3125.0","8","0","Male","G",4,"Old",12,"Yes","G4_Time_post_injection_12"
"G5_Plate73","BLUD","73","None",2,"G5","5.0","3125.0","1","0","Male","G",5,"Young",13,"Yes","G5_Time_post_injection_13"
"G6_Plate73","BLUD","73","None",2,"G6","5.0","3125.0","2","0","Male","G",6,"Young",13,"Yes","G6_Time_post_injection_13"
"G7_Plate73","BLUD","73","None",2,"G7","5.0","3125.0","3","0","Male","G",7,"Old",13,"Yes","G7_Time_post_injection_13"
"G8_Plate73","BLUD","73","None",2,"G8","5.0","3125.0","0","0","Male","G",8,"Old",13,"No","G8_Time_post_injection_13"
"G9_Plate73","BLUD","73","None",2,"G9","5.0","3125.0","0","0","Male","G",9,"Young",NA,"No","G9_Time_post_injection_NA"
"G10_Plate73","BLUD","73","None",2,"G10","5.0","3125.0","0","0","Male","G",10,"Young",NA,"No","G10_Time_post_injection_NA"
"G11_Plate73","BLUD","73","None",2,"G11","5.0","3125.0","0","0","Male","G",11,"Old",NA,"No","G11_Time_post_injection_NA"
"G12_Plate73","BLUD","73","None",2,"G12","5.0","3125.0","0","0","Male","G",12,"Old",NA,"No","G12_Time_post_injection_NA"
"H1_Plate73","BLUD","73","None",2,"H1","5.0","3125.0","4","0","Male","H",1,"Young",12,"Yes","H1_Time_post_injection_12"
"H2_Plate73","BLUD","73","None",2,"H2","5.0","3125.0","0","0","Male","H",2,"Young",12,"No","H2_Time_post_injection_12"
"H3_Plate73","BLUD","73","None",2,"H3","5.0","3125.0","2","0","Male","H",3,"Old",12,"Yes","H3_Time_post_injection_12"
"H4_Plate73","BLUD","73","None",2,"H4","5.0","3125.0","0","1","Male","H",4,"Old",12,"Yes","H4_Time_post_injection_12"
"H5_Plate73","BLUD","73","None",2,"H5","5.0","3125.0","0","1","Male","H",5,"Young",13,"Yes","H5_Time_post_injection_13"
"H6_Plate73","BLUD","73","None",2,"H6","5.0","3125.0","27","0","Male","H",6,"Young",13,"Yes","H6_Time_post_injection_13"
